Resor bokade av LTN´s kundservice till/från/inom Jokkmokk år 2019,,,,,,,,,,,
,,,,,,,,,,,
Förklaring,,,,,,,,,,,
"Plats: B=Bud, E=Ensamåkare, F=Framsäte, f= Fällt Framsäte, H=Hela baksätet, L=Liggande, 2=Max 2 pass i baksätet ",,,,,,,,,,,
"Biltyp: AN=Personbil, S1=Multi/Specialfordon",,,,,,,,,,,
,,,,,,,,,,,
Resdag,Avresetid,Biltyp,Plats,Antal pass,Från gata,Från ort,Från Kommun,Till gata,Till ort ,Till kommun,Linjenr
1/10/2019,13:02,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/10/2019,14:00,AN,,1,FÖRENINGSG,JOKKMOKK,JO,ICA RAIDEN,JOKKMOKK,JO,0
1/10/2019,14:05,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,0
1/10/2019,14:40,AN,,1,ICA RAIDEN,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
1/10/2019,14:50,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
1/10/2019,15:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,WÄSTFELTSG,JOKKMOKK,JO,0
1/10/2019,16:00,AN,,1,BSTN PITEÅ,PITEÅ,PI,TÅRRAJAUR,TÅRRAJAUR,JO,0
1/10/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/10/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/10/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/10/2019,17:10,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/10/2019,20:55,AN,L,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
1/10/2019,23:35,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÄLVV,VUOLLERIM,JO,0
1/11/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/11/2019,06:07,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/11/2019,06:20,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/11/2019,08:20,AN,,1,LILLÅV,MURJEK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/11/2019,09:20,AN,,1,STRÖMG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/11/2019,10:05,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/11/2019,12:21,AN,,0,FRAMKÖRNING,,,POLCIRKELV,MURJEK,JO,0
1/11/2019,12:23,AN,,1,POLCIRKELV,MURJEK,JO,DSK MOTT VUOLLERIM,VUOLLERIM,JO,0
1/11/2019,12:30,S1,,1,TÅRRAJAUR,TÅRRAJAUR,JO,ICA RAIDEN,JOKKMOKK,JO,0
1/11/2019,12:31,AN,F,1,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/11/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,LILLÅV,MURJEK,JO,0
1/11/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,STRÖMG,PORJUS,JO,0
1/11/2019,13:00,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,KONSUM,VUOLLERIM,JO,0
1/11/2019,13:15,AN,F,1,KONSUM,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
1/11/2019,13:18,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
1/11/2019,13:27,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
1/11/2019,13:40,AN,,1,DSK MOTT VUOLLERIM,VUOLLERIM,JO,POLCIRKELV,MURJEK,JO,0
1/11/2019,14:00,S1,,1,ICA RAIDEN,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
1/11/2019,14:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
1/11/2019,18:10,AN,L,1,FÖRENINGSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
1/11/2019,19:10,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
1/11/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/11/2019,19:40,AN,F,1,SJUKHUSET,GÄLLIVARE,GÄ,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
1/12/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/12/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/12/2019,08:53,AN,,1,KÅBDALIS,KÅBDALIS,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/12/2019,10:01,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
1/12/2019,10:30,AN,F,1,KONSUM,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
1/12/2019,11:40,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/12/2019,12:00,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,KÅBDALIS,KÅBDALIS,JO,0
1/12/2019,12:00,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/12/2019,12:00,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/12/2019,12:13,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
1/12/2019,12:15,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
1/12/2019,14:00,AN,F,1,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
1/12/2019,14:30,AN,B,0,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
1/13/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/13/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/13/2019,08:53,AN,,1,KÅBDALIS,KÅBDALIS,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/13/2019,12:00,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,KÅBDALIS,KÅBDALIS,JO,0
1/13/2019,12:30,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/13/2019,12:35,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/13/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,GETBERGSG,JOKKMOKK,JO,0
1/13/2019,19:55,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/13/2019,19:55,LI,,2,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/13/2019,19:55,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/13/2019,21:00,AN,,1,ÅSGATAN,JOKKMOKK,JO,LÄKARG,JOKKMOKK,JO,0
1/14/2019,05:30,AN,,1,HARAUDDEN,HARAUDDEN,JO,BSTN JOKKMOKK,JOKKMOKK,JO,0
1/14/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/14/2019,08:20,AN,,1,PORJUSV,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
1/14/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/14/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/14/2019,08:53,AN,,1,KÅBDALIS,KÅBDALIS,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/14/2019,09:00,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,PORJUSV,JOKKMOKK,JO,0
1/14/2019,09:28,AN,,2,ÄLVSBORGSV,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
1/14/2019,10:00,AN,,1,LÄKARG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/14/2019,11:37,AN,,1,ÄLVV,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/14/2019,12:00,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,NUS ORT MOTT,UMEÅ,UM,0
1/14/2019,12:22,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/14/2019,12:30,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/14/2019,12:31,AN,F,1,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/14/2019,12:35,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,KÅBDALIS,KÅBDALIS,JO,0
1/14/2019,12:35,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/14/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,LÄKARG,JOKKMOKK,JO,0
1/14/2019,14:15,AN,F,1,BIBLIOTEKET,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
1/14/2019,14:15,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
1/14/2019,14:20,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,HARAUDDEN,HARAUDDEN,JO,0
1/14/2019,15:00,AN,,2,SJUKHUSET,SUNDERBYN,LU,ÄLVSBORGSV,JOKKMOKK,JO,0
1/14/2019,15:15,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÄLVV,VUOLLERIM,JO,0
1/14/2019,17:00,AN,F,1,BSTN PITEÅ,PITEÅ,PI,SKABRAMG,JOKKMOKK,JO,0
1/14/2019,19:15,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
1/14/2019,19:15,AN,F,1,SJUKHUSET,GÄLLIVARE,GÄ,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
1/14/2019,19:30,LI,,3,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/15/2019,07:00,AN,F,1,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/15/2019,08:26,AN,,1,LILLÅV,MURJEK,JO,SJUKHUSET,SUNDERBYN,LU,0
1/15/2019,08:30,AN,,1,POLCIRKELV,MURJEK,JO,SJUKHUSET,SUNDERBYN,LU,0
1/15/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/15/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/15/2019,08:46,AN,,2,DOMÄNV,VUOLLERIM,JO,SJUKHUSET,SUNDERBYN,LU,0
1/15/2019,08:53,AN,,1,KÅBDALIS,KÅBDALIS,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/15/2019,09:20,AN,,1,VAIKIJAUR,VAIKIJAUR,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/15/2019,10:05,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/15/2019,10:23,AN,,0,FRAMKÖRNING,,,MURJEKSV,VUOLLERIM,JO,0
1/15/2019,10:25,AN,,2,MURJEKSV,VUOLLERIM,JO,SLAKKA,SLAKKA,JO,0
1/15/2019,11:00,S1,,1,SJUKHUSET,GÄLLIVARE,GÄ,SKOGSGLÄNTAN,JOKKMOKK,JO,0
1/15/2019,12:13,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
1/15/2019,12:15,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
1/15/2019,12:29,AN,,1,SNICKARGRÄND,VUOLLERIM,JO,HC JOKKMOKK,JOKKMOKK,JO,0
1/15/2019,12:35,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,KÅBDALIS,KÅBDALIS,JO,0
1/15/2019,12:35,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/15/2019,12:35,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/15/2019,12:39,AN,,1,HARAUDDEN,HARAUDDEN,JO,BSTN JOKKMOKK,JOKKMOKK,JO,0
1/15/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,VAIKIJAUR,VAIKIJAUR,JO,0
1/15/2019,13:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,LILLÅV,MURJEK,JO,0
1/15/2019,13:02,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,APOTEKET JOKKMOKK,JOKKMOKK,JO,0
1/15/2019,13:24,AN,,2,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
1/15/2019,13:58,AN,,0,FRAMKÖRNING,,,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
1/15/2019,14:00,AN,F,1,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
1/15/2019,14:30,AN,F,1,SJUKHUSET,GÄLLIVARE,GÄ,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
1/15/2019,14:30,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,0
1/15/2019,14:45,AN,,1,PORJUSV,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
1/15/2019,14:50,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,SNICKARGRÄND,VUOLLERIM,JO,0
1/15/2019,15:00,AN,,2,SJUKHUSET,SUNDERBYN,LU,DOMÄNV,VUOLLERIM,JO,0
1/15/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/15/2019,16:15,AN,,1,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
1/15/2019,16:55,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,HARAUDDEN,HARAUDDEN,JO,0
1/15/2019,18:00,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
1/15/2019,18:30,AN,F,1,KONSUM,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
1/15/2019,18:49,AN,,1,SJUKHUSET,SUNDERBYN,LU,KVARNBOG,JOKKMOKK,JO,0
1/15/2019,18:58,AN,,0,FRAMKÖRNING,,,SLAKKA,SLAKKA,JO,0
1/15/2019,19:00,AN,,2,SLAKKA,SLAKKA,JO,MURJEKSV,VUOLLERIM,JO,0
1/15/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/16/2019,03:48,AN,,1,LINGONSTIGEN,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,0
1/16/2019,06:07,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/16/2019,06:16,AN,F,1,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/16/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/16/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/16/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/16/2019,08:50,AN,,1,WOLFSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/16/2019,08:53,AN,,1,KÅBDALIS,KÅBDALIS,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/16/2019,09:30,AN,,1,BODENV,VUOLLERIM,JO,SJUKHUSET,SUNDERBYN,LU,0
1/16/2019,10:05,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/16/2019,10:35,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
1/16/2019,10:46,AN,,1,RINGV,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/16/2019,11:20,AN,,2,KÖPMANG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/16/2019,11:40,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,ICA RAIDEN,JOKKMOKK,JO,0
1/16/2019,12:30,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,KÅBDALIS,KÅBDALIS,JO,0
1/16/2019,12:30,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/16/2019,12:30,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/16/2019,12:34,AN,,2,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
1/16/2019,12:45,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
1/16/2019,12:46,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
1/16/2019,12:51,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,SPF FJÄLLVINDEN,JOKKMOKK,JO,0
1/16/2019,13:45,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,ÅSGATAN,JOKKMOKK,JO,0
1/16/2019,13:48,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,0
1/16/2019,14:00,AN,F,1,SJUKHUSET,GÄLLIVARE,GÄ,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
1/16/2019,14:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,RINGV,VUOLLERIM,JO,0
1/16/2019,14:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
1/16/2019,15:00,AN,F,1,NUS PATIENTHOTELL,UMEÅ,UM,TÅRRAJAUR,TÅRRAJAUR,JO,0
1/16/2019,15:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,BODENV,VUOLLERIM,JO,0
1/16/2019,15:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,POLCIRKELV,MURJEK,JO,0
1/16/2019,15:10,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,KÖPMANG,JOKKMOKK,JO,0
1/16/2019,15:15,AN,,1,SPF FJÄLLVINDEN,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
1/17/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/17/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/17/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/17/2019,08:48,S1,,1,PURKIJAURHOLMEN,PURKIJAUR,JO,KAITUMGÅRDEN DAGVERKS,JOKKMOKK,JO,0
1/17/2019,08:53,AN,,1,KÅBDALIS,KÅBDALIS,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/17/2019,09:05,S1,,1,VAIKIJAURV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/17/2019,10:01,AN,,1,FÖRENINGSG,JOKKMOKK,JO,ICA RAIDEN,JOKKMOKK,JO,0
1/17/2019,10:15,S1,,1,KAITUMGÅRDEN DAGVERKS,JOKKMOKK,JO,PURKIJAURHOLMEN,PURKIJAUR,JO,0
1/17/2019,10:29,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,APOTEKET JOKKMOKK,JOKKMOKK,JO,0
1/17/2019,10:35,AN,,1,ICA RAIDEN,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
1/17/2019,10:45,AN,F,1,APOTEKET JOKKMOKK,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
1/17/2019,10:45,AN,,1,GÄSTGIVAREV,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/17/2019,12:00,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,RAJDV,JOKKMOKK,JO,0
1/17/2019,12:30,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/17/2019,12:35,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,KÅBDALIS,KÅBDALIS,JO,0
1/17/2019,12:35,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/17/2019,12:58,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
1/17/2019,13:00,AN,F,1,SJUKHUSET,GÄLLIVARE,GÄ,VAIKIJAURV,JOKKMOKK,JO,0
1/17/2019,13:00,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,KONSUM,VUOLLERIM,JO,0
1/17/2019,13:20,AN,F,1,KONSUM,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
1/17/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
1/17/2019,16:15,LI,,2,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/17/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/18/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/18/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/18/2019,05:30,AN,F,1,SKOGSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/18/2019,06:00,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/18/2019,06:12,AN,,1,ÄLVSBORG,ÄLVSBORG,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/18/2019,06:18,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/18/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/18/2019,08:40,AN,,1,TELLEJOKK,TELLEJOKK,JO,SGYM REHABCENTRUM,JOKKMOKK,JO,0
1/18/2019,09:00,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
1/18/2019,09:30,AN,F,1,KONSUM,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
1/18/2019,09:51,AN,,0,FRAMKÖRNING,,,POLCIRKELV,MURJEK,JO,0
1/18/2019,09:53,AN,,1,POLCIRKELV,MURJEK,JO,DSK MOTT VUOLLERIM,VUOLLERIM,JO,0
1/18/2019,10:05,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/18/2019,10:15,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/18/2019,10:33,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
1/18/2019,11:30,AN,F,1,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
1/18/2019,11:55,AN,,1,DSK MOTT VUOLLERIM,VUOLLERIM,JO,POLCIRKELV,MURJEK,JO,0
1/18/2019,12:18,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,KONSUM,JOKKMOKK,JO,0
1/18/2019,12:30,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/18/2019,12:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
1/18/2019,12:35,AN,,1,SGYM REHABCENTRUM,JOKKMOKK,JO,TELLEJOKK,TELLEJOKK,JO,0
1/18/2019,14:00,AN,,1,KONSUM,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
1/18/2019,14:00,AN,F,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
1/18/2019,14:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
1/18/2019,14:33,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,ÄLVSBORG,ÄLVSBORG,JO,0
1/18/2019,15:15,AN,,1,KÅBDALIS,KÅBDALIS,JO,HC JOKKMOKK,JOKKMOKK,JO,0
1/18/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
1/18/2019,16:45,AN,L,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
1/18/2019,16:50,LI,,1,HP BILISTEN,VUOLLERIM,JO,FLP LULEÅ,LULEÅ,LU,712
1/18/2019,19:30,LI,,2,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
1/18/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
